,strategy,date,pnl
10899,P80_L400,2011-09-08,178072
10900,P80_L400,2011-09-09,173512
10901,P80_L400,2011-09-12,173322
10902,P80_L400,2011-09-13,177692
10903,P80_L400,2011-09-14,179782
10904,P80_L400,2011-09-15,180352
10905,P80_L400,2011-09-16,181717
10906,P80_L400,2011-09-19,182107
10907,P80_L400,2011-09-20,179182
10908,P80_L400,2011-09-21,174697
10909,P80_L400,2011-09-22,164167
10910,P80_L400,2011-09-23,167092
10911,P80_L400,2011-09-26,170992
10912,P80_L400,2011-09-27,174892
10913,P80_L400,2011-09-28,168847
10914,P80_L400,2011-09-29,169042
10915,P80_L400,2011-09-30,166507
10916,P80_L400,2011-10-03,154807
10917,P80_L400,2011-10-04,160462
10918,P80_L400,2011-10-05,171772
10919,P80_L400,2011-10-06,174307
10920,P80_L400,2011-10-07,172942
10921,P80_L400,2011-10-10,177622
10922,P80_L400,2011-10-11,181327
10923,P80_L400,2011-10-12,186202
10924,P80_L400,2011-10-13,184642
10925,P80_L400,2011-10-14,188442
10926,P80_L400,2011-10-17,184642
10927,P80_L400,2011-10-18,187842
10928,P80_L400,2011-10-19,183242
10929,P80_L400,2011-10-20,184242
10930,P80_L400,2011-10-21,187642
10931,P80_L400,2011-10-24,193642
10932,P80_L400,2011-10-25,190442
10933,P80_L400,2011-10-26,192842
10934,P80_L400,2011-10-27,198842
10935,P80_L400,2011-10-28,198542
10936,P80_L400,2011-10-31,196842
10937,P80_L400,2011-11-01,190842
10938,P80_L400,2011-11-02,193442
10939,P80_L400,2011-11-03,196642
10940,P80_L400,2011-11-04,196442
10941,P80_L400,2011-11-07,197042
10942,P80_L400,2011-11-08,198842
10943,P80_L400,2011-11-09,192642
10944,P80_L400,2011-11-10,194242
10945,P80_L400,2011-11-11,197742
10946,P80_L400,2011-11-14,196942
10947,P80_L400,2011-11-15,198642
10948,P80_L400,2011-11-16,197542
10949,P80_L400,2011-11-17,195642
10950,P80_L400,2011-11-18,197007
10951,P80_L400,2011-11-21,195057
10952,P80_L400,2011-11-22,194082
10953,P80_L400,2011-11-23,189987
10954,P80_L400,2011-11-25,186672
10955,P80_L400,2011-11-28,194082
10956,P80_L400,2011-11-29,195837
10957,P80_L400,2011-11-30,202857
10958,P80_L400,2011-12-01,203637
10959,P80_L400,2011-12-02,204222
10960,P80_L400,2011-12-05,205587
10961,P80_L400,2011-12-06,206367
10962,P80_L400,2011-12-07,206660
10963,P80_L400,2011-12-08,203442
10964,P80_L400,2011-12-09,207927
10965,P80_L400,2011-12-12,206660
10966,P80_L400,2011-12-13,204612
10967,P80_L400,2011-12-14,204222
10968,P80_L400,2011-12-15,206855
10969,P80_L400,2011-12-16,207995
10970,P80_L400,2011-12-19,206475
10971,P80_L400,2011-12-20,212365
10972,P80_L400,2011-12-21,213410
10973,P80_L400,2011-12-22,213410
10974,P80_L400,2011-12-23,213885
10975,P80_L400,2011-12-27,214550
10976,P80_L400,2011-12-28,213125
10977,P80_L400,2011-12-29,214170
10978,P80_L400,2011-12-30,214740
10979,P80_L400,2012-01-03,215975
10980,P80_L400,2012-01-04,216355
10981,P80_L400,2012-01-05,217210
10982,P80_L400,2012-01-06,217400
10983,P80_L400,2012-01-09,217780
10984,P80_L400,2012-01-10,218825
10985,P80_L400,2012-01-13,217385
10986,P80_L400,2012-01-17,217745
10987,P80_L400,2012-01-18,220265
10988,P80_L400,2012-01-19,221345
10989,P80_L400,2012-01-20,222245
10990,P80_L400,2012-01-23,223055
10991,P80_L400,2012-01-24,223685
10992,P80_L400,2012-01-25,224405
10993,P80_L400,2012-01-26,223955
10994,P80_L400,2012-01-27,224675
10995,P80_L400,2012-01-30,224495
10996,P80_L400,2012-01-31,224765
10997,P80_L400,2012-02-01,225845
10998,P80_L400,2012-02-02,226205
10999,P80_L400,2012-02-03,226655
11000,P80_L400,2012-02-17,227225
11001,P80_L400,2012-02-21,225895
11002,P80_L400,2012-02-22,225705
11003,P80_L400,2012-02-23,229125
11004,P80_L400,2012-02-24,228745
11005,P80_L400,2012-02-27,228935
11006,P80_L400,2012-02-28,227985
11007,P80_L400,2012-02-29,225895
11008,P80_L400,2012-03-01,227415
11009,P80_L400,2012-03-02,224185
11010,P80_L400,2012-03-05,224755
11011,P80_L400,2012-03-06,219245
11012,P80_L400,2012-03-07,223425
11013,P80_L400,2012-03-08,227225
11014,P80_L400,2012-03-09,230455
11015,P80_L400,2012-03-12,230265
11016,P80_L400,2012-03-13,234730
11017,P80_L400,2012-03-14,233590
11018,P80_L400,2012-03-15,235395
11019,P80_L400,2012-03-16,235775
11020,P80_L400,2012-03-19,238435
11021,P80_L400,2012-03-20,236915
11022,P80_L400,2012-03-21,237865
11023,P80_L400,2012-03-22,234635
11024,P80_L400,2012-03-23,238055
11025,P80_L400,2012-03-26,241950
11026,P80_L400,2012-03-27,240905
11027,P80_L400,2012-03-28,239575
11028,P80_L400,2012-03-29,239955
11029,P80_L400,2012-03-30,239575
11030,P80_L400,2012-04-02,241760
11031,P80_L400,2012-04-03,240145
11032,P80_L400,2012-04-04,238245
11033,P80_L400,2012-04-05,237485
11034,P80_L400,2012-04-09,234445
11035,P80_L400,2012-04-10,225895
11036,P80_L400,2012-04-11,231025
11037,P80_L400,2012-04-12,236725
11038,P80_L400,2012-04-13,234025
11039,P80_L400,2012-04-16,235105
11040,P80_L400,2012-04-17,237805
11041,P80_L400,2012-04-18,236365
11042,P80_L400,2012-04-19,235105
11043,P80_L400,2012-04-20,237085
11044,P80_L400,2012-04-23,235465
11045,P80_L400,2012-04-24,236905
11046,P80_L400,2012-04-25,239515
11047,P80_L400,2012-04-26,240955
11048,P80_L400,2012-04-27,241765
11049,P80_L400,2012-04-30,241135
11050,P80_L400,2012-05-01,241135
11051,P80_L400,2012-05-02,241135
11052,P80_L400,2012-05-03,240505
11053,P80_L400,2012-05-04,238885
11054,P80_L400,2012-05-07,239785
11055,P80_L400,2012-05-08,239875
11056,P80_L400,2012-05-09,239335
11057,P80_L400,2012-05-10,240055
11058,P80_L400,2012-05-11,238885
11059,P80_L400,2012-05-14,237085
11060,P80_L400,2012-05-15,236545
11061,P80_L400,2012-05-16,236455
11062,P80_L400,2012-05-17,231505
11063,P80_L400,2012-05-18,228915
11064,P80_L400,2012-05-21,233355
11065,P80_L400,2012-05-22,232430
11066,P80_L400,2012-05-23,235020
11067,P80_L400,2012-05-24,234095
11068,P80_L400,2012-05-25,235020
11069,P80_L400,2012-05-29,237055
11070,P80_L400,2012-05-30,234835
11071,P80_L400,2012-05-31,235575
11072,P80_L400,2012-06-01,230210
11073,P80_L400,2012-06-04,230580
11074,P80_L400,2012-06-05,233355
11075,P80_L400,2012-06-06,236685
11076,P80_L400,2012-06-07,236592
11077,P80_L400,2012-06-08,238350
11078,P80_L400,2012-06-11,237147
11079,P80_L400,2012-06-12,237980
11080,P80_L400,2012-06-13,235667
11081,P80_L400,2012-06-14,237795
11082,P80_L400,2012-06-15,239775
11083,P80_L400,2012-06-18,240855
11084,P80_L400,2012-06-19,242655
11085,P80_L400,2012-06-20,242385
11086,P80_L400,2012-06-21,240585
11087,P80_L400,2012-06-22,242475
11088,P80_L400,2012-06-25,241305
11089,P80_L400,2012-06-26,241755
11090,P80_L400,2012-06-27,242655
11091,P80_L400,2012-06-28,242835
11092,P80_L400,2012-06-29,245085
11093,P80_L400,2012-07-02,245625
11094,P80_L400,2012-07-03,246705
11095,P80_L400,2012-07-20,242705
11096,P80_L400,2012-07-23,237105
11097,P80_L400,2012-07-24,231305
11098,P80_L400,2012-07-25,232505
11099,P80_L400,2012-07-26,238305
11100,P80_L400,2012-07-27,247505
11101,P80_L400,2012-07-30,245105
11102,P80_L400,2012-07-31,242905
11103,P80_L400,2012-08-01,239105
11104,P80_L400,2012-08-02,233905
11105,P80_L400,2012-08-03,245305
11106,P80_L400,2012-08-06,249505
11107,P80_L400,2012-08-07,251505
11108,P80_L400,2012-08-08,251105
11109,P80_L400,2012-08-09,253505
11110,P80_L400,2012-08-10,252705
11111,P80_L400,2012-08-13,253105
11112,P80_L400,2012-08-14,250905
11113,P80_L400,2012-08-15,255505
11114,P80_L400,2012-08-16,258205
11115,P80_L400,2012-08-17,260295
11116,P80_L400,2012-08-20,260485
11117,P80_L400,2012-08-21,260295
11118,P80_L400,2012-08-22,259535
11119,P80_L400,2012-08-23,257255
11120,P80_L400,2012-08-24,258585
11121,P80_L400,2012-08-27,258585
11122,P80_L400,2012-08-28,260295
11123,P80_L400,2012-08-29,261245
11124,P80_L400,2012-08-30,258395
11125,P80_L400,2012-08-31,259725
11126,P80_L400,2012-09-04,262765
11127,P80_L400,2012-09-05,262575
11128,P80_L400,2012-09-06,267420
11129,P80_L400,2012-09-07,269320
11130,P80_L400,2012-09-10,268845
11131,P80_L400,2012-09-11,268655
11132,P80_L400,2012-09-12,269320
11133,P80_L400,2012-09-13,271790
11134,P80_L400,2012-09-14,273310
11135,P80_L400,2012-09-17,271030
11136,P80_L400,2012-09-18,271600
11137,P80_L400,2012-09-19,272550
11138,P80_L400,2012-09-20,271030
11139,P80_L400,2012-09-21,273500
11140,P80_L400,2012-09-24,272930
11141,P80_L400,2012-09-25,268180
11142,P80_L400,2012-09-26,265520
11143,P80_L400,2012-09-27,270840
11144,P80_L400,2012-09-28,269320
11145,P80_L400,2012-10-01,268940
11146,P80_L400,2012-10-02,270460
11147,P80_L400,2012-10-03,270270
11148,P80_L400,2012-10-04,272550
11149,P80_L400,2012-10-05,272740
11150,P80_L400,2012-10-08,271790
11151,P80_L400,2012-10-09,266660
11152,P80_L400,2012-10-10,266470
11153,P80_L400,2012-10-11,269320
11154,P80_L400,2012-10-12,265520
11155,P80_L400,2012-10-15,268180
11156,P80_L400,2012-10-16,273025
11157,P80_L400,2012-10-17,276920
11158,P80_L400,2012-10-18,275685
11159,P80_L400,2012-10-19,269580
11160,P80_L400,2012-10-22,269395
11161,P80_L400,2012-10-23,267545
11162,P80_L400,2012-10-24,266620
11163,P80_L400,2012-10-25,268285
11164,P80_L400,2012-10-26,268100
11165,P80_L400,2012-10-31,270320
11166,P80_L400,2012-11-01,275130
11167,P80_L400,2012-11-02,270875
11168,P80_L400,2012-11-05,272910
11169,P80_L400,2012-11-06,274760
11170,P80_L400,2012-11-07,266805
11171,P80_L400,2012-11-08,262180
11172,P80_L400,2012-11-09,261995
11173,P80_L400,2012-11-12,261995
11174,P80_L400,2012-11-13,259775
11175,P80_L400,2012-11-14,247010
11176,P80_L400,2012-11-15,244235
11177,P80_L400,2012-11-16,247275
11178,P80_L400,2012-11-19,251360
11179,P80_L400,2012-11-20,251645
11180,P80_L400,2012-11-21,252975
11181,P80_L400,2012-11-23,254305
11182,P80_L400,2012-11-26,254495
11183,P80_L400,2012-11-27,254780
