,strategy,date,pnl
21009,CP,2015-06-26,485227
21010,CP,2015-06-29,482407
21011,CP,2015-06-30,484757
21012,CP,2015-07-01,488047
21013,CP,2015-07-02,487577
21014,CP,2015-07-06,484287
21015,CP,2015-07-07,486637
21016,CP,2015-07-08,486612
21017,CP,2015-07-09,489952
21018,CP,2015-07-10,495767
21019,CP,2015-07-13,499602
21020,CP,2015-07-14,501507
21021,CP,2015-07-15,501952
21022,CP,2015-07-16,503932
21023,CP,2015-07-17,510637
21024,CP,2015-07-20,512122
21025,CP,2015-07-21,511627
21026,CP,2015-07-22,512617
21027,CP,2015-07-23,514597
21028,CP,2015-07-24,515587
21029,CP,2015-07-27,512617
21030,CP,2015-07-28,520537
21031,CP,2015-08-04,520082
21032,CP,2015-08-05,518262
21033,CP,2015-08-06,518717
21034,CP,2015-08-07,520537
21035,CP,2015-08-10,520537
21036,CP,2015-08-11,515532
21037,CP,2015-08-12,518717
21038,CP,2015-08-13,519627
21039,CP,2015-08-14,520082
21040,CP,2015-08-17,525542
21041,CP,2015-08-18,524177
21042,CP,2015-08-19,522812
21043,CP,2015-08-20,517807
21044,CP,2015-09-09,520927
21045,CP,2015-09-10,517807
21046,CP,2015-09-11,523527
21047,CP,2015-09-14,520407
21048,CP,2015-09-15,523007
21049,CP,2015-09-16,525607
21050,CP,2015-09-17,528727
21051,CP,2015-09-18,522487
21052,CP,2015-09-21,530287
21053,CP,2015-09-22,526647
21054,CP,2015-09-23,527167
21055,CP,2015-09-24,524567
21056,CP,2015-09-25,525607
21057,CP,2015-09-28,520407
21058,CP,2015-10-06,518467
21059,CP,2015-10-07,519922
21060,CP,2015-10-08,523802
21061,CP,2015-10-09,522347
21062,CP,2015-10-12,523802
21063,CP,2015-10-13,523317
21064,CP,2015-10-14,523317
21065,CP,2015-10-15,526712
21066,CP,2015-10-16,526227
21067,CP,2015-10-19,525257
21068,CP,2015-10-20,526227
21069,CP,2015-10-21,525742
21070,CP,2015-10-22,524287
21071,CP,2015-10-23,526227
21072,CP,2015-10-26,527197
21073,CP,2015-10-27,531562
21074,CP,2015-10-28,528652
21075,CP,2015-10-29,527682
21076,CP,2015-10-30,529622
21077,CP,2015-11-02,525742
21078,CP,2015-11-03,524822
21079,CP,2015-11-04,523517
21080,CP,2015-11-05,522957
21081,CP,2015-11-06,524822
21082,CP,2015-11-09,528142
21083,CP,2015-11-10,526277
21084,CP,2015-11-11,526277
21085,CP,2015-11-12,526737
21086,CP,2015-11-13,522137
21087,CP,2015-11-16,524897
21088,CP,2015-11-17,533177
21089,CP,2015-11-18,528577
21090,CP,2015-11-19,529497
21091,CP,2015-11-20,527657
21092,CP,2015-11-23,533637
21093,CP,2015-11-24,532257
21094,CP,2015-11-25,533177
21095,CP,2015-11-27,530417
21096,CP,2015-11-30,534097
21097,CP,2015-12-01,532717
21098,CP,2015-12-02,535937
21099,CP,2015-12-03,534557
21100,CP,2015-12-04,536857
21101,CP,2015-12-07,541457
21102,CP,2015-12-08,542822
21103,CP,2015-12-09,539112
21104,CP,2015-12-10,542837
21105,CP,2015-12-11,531232
21106,CP,2016-01-05,530262
21107,CP,2016-01-06,533172
21108,CP,2016-01-07,525897
21109,CP,2016-02-02,522572
21110,CP,2016-02-03,521622
21111,CP,2016-02-04,520672
21112,CP,2016-02-05,516397
21113,CP,2016-03-08,514517
21114,CP,2016-03-09,514517
21115,CP,2016-03-10,514517
21116,CP,2016-03-11,517337
21117,CP,2016-03-14,521097
21118,CP,2016-03-15,520157
21119,CP,2016-03-16,522977
21120,CP,2016-03-17,524387
21121,CP,2016-03-18,523917
21122,CP,2016-03-21,524387
21123,CP,2016-03-22,526267
21124,CP,2016-03-23,524857
21125,CP,2016-03-24,526267
21126,CP,2016-03-28,530027
21127,CP,2016-03-29,527207
21128,CP,2016-03-30,526267
21129,CP,2016-03-31,526737
21130,CP,2016-04-01,526737
21131,CP,2016-04-04,527677
21132,CP,2016-04-05,527737
21133,CP,2016-04-06,527692
21134,CP,2016-04-07,526342
21135,CP,2016-04-08,528207
21136,CP,2016-04-11,530497
21137,CP,2016-04-12,531847
21138,CP,2016-04-13,527147
21139,CP,2016-04-14,528057
21140,CP,2016-04-15,527147
21141,CP,2016-04-18,528512
21142,CP,2016-04-19,528512
21143,CP,2016-04-20,528967
21144,CP,2016-04-21,529422
21145,CP,2016-04-22,527602
21146,CP,2016-04-25,528512
21147,CP,2016-04-26,526692
21148,CP,2016-04-27,527602
21149,CP,2016-04-28,528967
21150,CP,2016-04-29,528967
21151,CP,2016-05-02,528512
21152,CP,2016-05-03,528512
21153,CP,2016-05-04,531697
21154,CP,2016-05-05,533062
21155,CP,2016-05-06,535792
21156,CP,2016-05-09,535792
21157,CP,2016-05-10,536247
21158,CP,2016-05-11,539432
21159,CP,2016-05-12,540797
21160,CP,2016-05-13,543527
21161,CP,2016-05-16,546257
21162,CP,2016-05-17,543982
21163,CP,2016-06-07,544437
21164,CP,2016-06-08,544892
21165,CP,2016-06-09,544437
21166,CP,2016-06-10,541252
21167,CP,2016-06-13,538522
21168,CP,2016-06-14,538977
21169,CP,2016-06-15,538977
21170,CP,2016-06-16,541707
21171,CP,2016-06-17,539887
21172,CP,2016-06-20,544892
21173,CP,2016-06-21,545347
21174,CP,2016-06-22,543072
21175,CP,2016-06-23,546257
21176,CP,2016-06-24,538522
21177,CP,2016-07-06,538522
21178,CP,2016-07-07,537127
21179,CP,2016-07-08,538987
21180,CP,2016-07-11,538522
21181,CP,2016-07-12,536662
21182,CP,2016-07-13,537127
21183,CP,2016-07-14,537592
21184,CP,2016-07-15,538057
21185,CP,2016-07-18,538522
21186,CP,2016-07-19,538522
21187,CP,2016-07-20,538057
21188,CP,2016-07-21,538987
21189,CP,2016-07-22,537592
21190,CP,2016-07-25,537592
21191,CP,2016-07-26,538057
21192,CP,2016-07-27,537592
21193,CP,2016-07-28,537127
21194,CP,2016-07-29,537592
21195,CP,2016-08-01,538057
21196,CP,2016-08-02,539917
21197,CP,2016-08-03,539917
21198,CP,2016-08-04,538755
21199,CP,2016-08-05,536430
21200,CP,2016-08-08,536430
21201,CP,2016-08-10,537330
21202,CP,2016-08-11,537330
21203,CP,2016-08-12,538230
21204,CP,2016-08-15,536430
21205,CP,2016-08-16,537330
21206,CP,2016-08-17,538230
21207,CP,2016-08-18,539580
21208,CP,2016-08-19,539130
21209,CP,2016-08-22,539580
21210,CP,2016-08-23,538680
21211,CP,2016-08-24,538230
21212,CP,2016-08-25,538680
21213,CP,2016-08-26,537780
21214,CP,2016-08-29,538680
21215,CP,2016-08-30,538230
21216,CP,2016-08-31,540030
21217,CP,2016-09-01,538680
21218,CP,2016-09-02,537780
21219,CP,2016-09-06,538230
21220,CP,2016-09-07,536410
21221,CP,2016-09-08,538240
21222,CP,2016-09-09,543650
21223,CP,2016-09-12,543650
21224,CP,2016-09-13,539960
21225,CP,2016-09-14,542240
21226,CP,2016-09-15,543610
21227,CP,2016-09-16,546800
21228,CP,2016-09-19,545890
21229,CP,2016-09-20,546800
21230,CP,2016-09-21,546370
21231,CP,2016-09-22,541430
21232,CP,2016-09-23,543270
21233,CP,2016-09-26,543270
21234,CP,2016-09-27,544650
21235,CP,2016-09-28,543270
21236,CP,2016-09-29,543270
21237,CP,2016-09-30,545110
21238,CP,2016-10-03,546950
21239,CP,2016-10-04,541860
21240,CP,2016-10-05,544180
21241,CP,2016-10-06,548335
21242,CP,2016-10-07,547405
21243,CP,2016-10-10,548795
21244,CP,2016-10-11,548780
21245,CP,2016-10-12,550170
21246,CP,2016-10-13,552015
21247,CP,2016-10-14,554315
21248,CP,2016-10-17,552920
21249,CP,2016-10-18,554780
21250,CP,2016-10-19,557570
