,strategy,date,pnl
9995,C37_P10,2013-07-26,459757.50
9996,C37_P10,2013-07-29,461032.50
9997,C37_P10,2013-07-30,459502.50
9998,C37_P10,2013-07-31,457972.50
9999,C37_P10,2013-08-01,457717.50
10000,C37_P10,2013-08-02,459757.50
10001,C37_P10,2013-08-05,461287.50
10002,C37_P10,2013-08-06,463582.50
10003,C37_P10,2013-08-13,463162.50
10004,C37_P10,2013-08-14,463162.50
10005,C37_P10,2013-08-15,461482.50
10006,C37_P10,2013-09-10,461637.50
10007,C37_P10,2013-09-11,462567.50
10008,C37_P10,2013-09-12,461792.50
10009,C37_P10,2013-09-13,462567.50
10010,C37_P10,2013-09-16,462412.50
10011,C37_P10,2013-09-17,463652.50
10012,C37_P10,2013-09-18,465202.50
10013,C37_P10,2013-09-19,465047.50
10014,C37_P10,2013-09-20,465202.50
10015,C37_P10,2013-09-23,465977.50
10016,C37_P10,2013-09-24,465512.50
10017,C37_P10,2013-09-25,466132.50
10018,C37_P10,2013-09-26,466752.50
10019,C37_P10,2013-09-27,465512.50
10020,C37_P10,2013-09-30,465357.50
10021,C37_P10,2013-10-01,465667.50
10022,C37_P10,2013-10-15,461292.50
10023,C37_P10,2013-10-16,465492.50
10024,C37_P10,2013-10-17,467417.50
10025,C37_P10,2013-10-18,468117.50
10026,C37_P10,2013-10-21,468642.50
10027,C37_P10,2013-10-22,467942.50
10028,C37_P10,2013-10-23,468117.50
10029,C37_P10,2013-10-24,468992.50
10030,C37_P10,2013-10-25,469167.50
10031,C37_P10,2013-10-28,469867.50
10032,C37_P10,2013-10-29,468992.50
10033,C37_P10,2013-11-12,466992.50
10034,C37_P10,2013-11-13,467492.50
10035,C37_P10,2013-11-14,468242.50
10036,C37_P10,2013-11-15,468242.50
10037,C37_P10,2013-11-18,468242.50
10038,C37_P10,2013-11-19,468992.50
10039,C37_P10,2013-11-20,469992.50
10040,C37_P10,2013-11-21,467742.50
10041,C37_P10,2013-11-22,468242.50
10042,C37_P10,2013-11-25,469492.50
10043,C37_P10,2013-11-26,466492.50
10044,C37_P10,2013-12-17,468472.50
10045,C37_P10,2013-12-18,472652.50
10046,C37_P10,2013-12-19,471552.50
10047,C37_P10,2013-12-20,471552.50
10048,C37_P10,2013-12-23,470892.50
10049,C37_P10,2014-01-14,464532.50
10050,C37_P10,2014-01-15,460822.50
10051,C37_P10,2014-01-16,462147.50
10052,C37_P10,2014-01-17,463737.50
10053,C37_P10,2014-01-21,460557.50
10054,C37_P10,2014-01-22,457907.50
10055,C37_P10,2014-02-11,459507.50
10056,C37_P10,2014-02-12,459987.50
10057,C37_P10,2014-02-13,460627.50
10058,C37_P10,2014-02-14,460627.50
10059,C37_P10,2014-02-18,461747.50
10060,C37_P10,2014-03-11,459507.50
10061,C37_P10,2014-03-12,461747.50
10062,C37_P10,2014-03-13,459667.50
10063,C37_P10,2014-03-14,458547.50
10064,C37_P10,2014-03-17,460947.50
10065,C37_P10,2014-03-18,463027.50
10066,C37_P10,2014-03-19,464627.50
10067,C37_P10,2014-03-20,464787.50
10068,C37_P10,2014-03-21,464147.50
10069,C37_P10,2014-03-24,464947.50
10070,C37_P10,2014-03-25,465267.50
10071,C37_P10,2014-03-26,462067.50
10072,C37_P10,2014-04-15,462272.50
10073,C37_P10,2014-04-16,465142.50
10074,C37_P10,2014-04-17,463297.50
10075,C37_P10,2014-04-21,465347.50
10076,C37_P10,2014-04-22,464527.50
10077,C37_P10,2014-05-13,467827.50
10078,C37_P10,2014-05-14,475252.50
10079,C37_P10,2014-06-10,477142.50
10080,C37_P10,2014-06-11,479302.50
10081,C37_P10,2014-06-12,481462.50
10082,C37_P10,2014-06-13,480112.50
10083,C37_P10,2014-06-16,481732.50
10084,C37_P10,2014-06-17,476332.50
10085,C37_P10,2014-06-18,478222.50
10086,C37_P10,2014-06-19,476602.50
10087,C37_P10,2014-06-20,477142.50
10088,C37_P10,2014-06-23,479032.50
10089,C37_P10,2014-06-24,484162.50
10090,C37_P10,2014-06-25,480382.50
10091,C37_P10,2014-06-26,482002.50
10092,C37_P10,2014-06-27,479572.50
10093,C37_P10,2014-06-30,479572.50
10094,C37_P10,2014-07-01,469582.50
10095,C37_P10,2014-07-15,468622.50
10096,C37_P10,2014-07-16,467502.50
10097,C37_P10,2014-07-17,463022.50
10098,C37_P10,2014-08-12,465557.50
10099,C37_P10,2014-08-13,466337.50
10100,C37_P10,2014-08-14,466142.50
10101,C37_P10,2014-08-15,468677.50
10102,C37_P10,2014-08-18,467312.50
10103,C37_P10,2014-08-19,464582.50
10104,C37_P10,2014-08-20,465167.50
10105,C37_P10,2014-08-21,465557.50
10106,C37_P10,2014-08-22,467507.50
10107,C37_P10,2014-08-25,466532.50
10108,C37_P10,2014-08-26,465167.50
10109,C37_P10,2014-09-16,465662.50
10110,C37_P10,2014-09-17,468302.50
10111,C37_P10,2014-09-18,468797.50
10112,C37_P10,2014-09-19,468137.50
10113,C37_P10,2014-09-22,466652.50
10114,C37_P10,2014-09-23,464012.50
10115,C37_P10,2014-09-24,465662.50
10116,C37_P10,2014-09-25,463022.50
10117,C37_P10,2014-10-14,461797.50
10118,C37_P10,2014-10-15,462147.50
10119,C37_P10,2014-10-16,462147.50
10120,C37_P10,2014-10-17,462847.50
10121,C37_P10,2014-10-20,463897.50
10122,C37_P10,2014-10-21,464072.50
10123,C37_P10,2014-11-11,464872.50
10124,C37_P10,2014-11-12,466152.50
10125,C37_P10,2014-11-13,464232.50
10126,C37_P10,2014-11-14,465352.50
10127,C37_P10,2014-11-17,464232.50
10128,C37_P10,2014-11-18,467272.50
