,trade nr.,strategy_code,entry_date,expiration,exit_date,entry_underlying,entry_vix,strikes,iv_legs,entry_price,dte,dit,pnl,max_risk,position_size,percentage,exit,dailypnls
301,122,C37_P50,2016-12-09,2017-02-17,2017-01-18,1388.35,11.85,1420/1360/1290,0.17/0.19/0.21,10.40,30,40,52800.00,-98160.00,48.0,53.79%,tp,
302,123,C37_P50,2017-01-06,2017-03-17,2017-02-14,1369.25,11.36,1400/1350/1270,0.16/0.18/0.22,3.85,31,39,14210.00,-98310.00,29.0,14.45%,sdc,
303,124,C37_P50,2017-02-10,2017-04-21,2017-03-21,1388.05,10.8,1420/1370/1290,0.16/0.18/0.21,3.80,31,39,19865.00,-98165.00,29.0,20.24%,sdc,
304,125,C37_P50,2017-03-10,2017-05-19,2017-04-24,1363.93,11.53,1390/1340/1270,0.16/0.17/0.20,5.75,25,45,3135.00,-98040.00,38.0,3.20%,sdc,
305,126,C37_P50,2017-04-07,2017-06-16,2017-04-24,1364.47,12.96,1390/1340/1270,0.16/0.18/0.20,5.60,53,17,0.00,-97470.00,38.0,0.00%,sdc,
306,127,C37_P50,2017-05-12,2017-07-21,2017-06-08,1382.20,10.4,1410/1360/1300,0.15/0.16/0.18,8.55,43,27,-5565.00,-98580.00,53.0,-5.65%,sdc,
307,128,C37_P50,2017-06-09,2017-08-18,2017-07-19,1418.10,11.49,1440/1400/1330,0.14/0.16/0.18,0.75,30,40,15520.00,-98560.00,32.0,15.75%,sdc,
308,129,C37_P50,2017-07-07,2017-09-15,2017-07-20,1415.15,10.99,1440/1390/1330,0.13/0.15/0.18,8.35,57,13,-5940.00,-99360.00,54.0,-5.98%,sdc,
309,130,C37_P50,2017-08-11,2017-10-20,2017-08-31,1374.10,16.05,1400/1350/1270,0.16/0.18/0.22,3.35,50,20,4495.00,-96860.00,29.0,4.64%,sdc,
310,131,C37_P50,2017-09-08,2017-11-17,2017-09-18,1398.72,12.51,1420/1380/1310,0.14/0.16/0.19,0.70,60,10,4800.00,-98400.00,32.0,4.88%,sdc,
311,132,C37_P50,2017-10-06,2017-12-15,2017-11-07,1510.83,9.63,1530/1490/1420,0.13/0.14/0.17,1.35,38,32,8680.00,-97340.00,31.0,8.92%,sdc,
312,133,C37_P50,2017-11-10,2018-01-19,2017-11-22,1477.53,11.08,1500/1460/1390,0.14/0.15/0.18,1.55,58,12,1085.00,-97960.00,31.0,1.11%,sdc,
313,134,C37_P50,2017-12-08,2018-02-16,2018-01-03,1521.95,9.71,1550/1500/1430,0.13/0.15/0.18,6.50,44,26,1295.00,-98235.00,37.0,1.32%,sdc,
314,135,C37_P50,2018-01-05,2018-03-16,2018-01-22,1557.00,9.32,1580/1540/1470,0.12/0.13/0.16,2.45,53,17,-1200.00,-97500.00,30.0,-1.23%,sdc,
315,136,C37_P50,2018-02-09,2018-04-20,2018-02-15,1478.65,29.65,1520/1450/1340,0.20/0.24/0.29,4.85,64,6,3080.00,-98780.00,22.0,3.12%,sdc,
316,137,C37_P50,2018-03-09,2018-05-18,2018-03-22,1597.42,14.68,1620/1570/1490,0.13/0.16/0.19,2.90,57,13,2100.00,-98850.00,30.0,2.12%,sdc,
317,138,C37_P50,2018-04-06,2018-06-15,2018-04-16,1514.22,21.47,1545/1490/1395,0.17/0.19/0.23,1.95,60,10,3795.00,-96600.00,23.0,3.93%,sdc,
318,139,C37_P50,2018-05-11,2018-07-20,2018-06-01,1608.03,12.8,1630/1590/1520,0.12/0.13/0.16,1.75,49,21,775.00,-98580.00,31.0,0.79%,sdc,
319,140,C37_P50,2018-06-08,2018-08-17,2018-07-09,1672.12,12.18,1690/1650/1580,0.11/0.12/0.16,1.55,39,31,1395.00,-97960.00,31.0,1.42%,sdc,
320,141,C37_P50,2018-07-13,2018-09-21,2018-08-21,1687.75,12.28,1710/1665/1590,0.12/0.14/0.17,1.60,31,39,9455.00,-98115.00,31.0,9.64%,sdc,
321,142,C37_P50,2018-08-10,2018-10-19,2018-08-29,1689.47,13.47,1715/1670/1595,0.11/0.13/0.16,3.00,51,19,-150.00,-99150.00,30.0,-0.15%,sdc,
322,143,C37_P50,2018-09-07,2018-11-16,2018-10-01,1711.50,14.99,1740/1685/1605,0.12/0.15/0.18,5.65,46,24,18400.00,-98240.00,32.0,18.73%,sdc,
323,144,C37_P50,2018-10-12,2018-12-21,2018-10-24,1545.33,21.85,1580/1515/1425,0.17/0.20/0.24,5.85,58,12,960.00,-98880.00,32.0,0.97%,sdc,
324,145,C37_P50,2018-11-09,2019-01-18,2018-11-14,1553.02,17.04,1590/1530/1430,0.17/0.20/0.24,2.30,65,5,-3450.00,-97405.00,23.0,-3.54%,sdc,
325,146,C37_P50,2018-12-07,2019-02-15,2018-12-17,1448.17,23.22,1490/1420/1320,0.21/0.24/0.28,5.25,60,10,-2100.00,-98840.00,28.0,-2.12%,sdc,
326,147,C37_P50,2019-01-04,2019-03-15,2019-01-09,1379.90,21.53,1420/1350/1260,0.21/0.24/0.27,7.80,65,5,-4025.00,-97475.00,35.0,-4.13%,sdc,
327,148,C37_P50,2019-03-08,2019-05-17,2019-03-18,1520.10,16.75,1550/1490/1410,0.16/0.18/0.22,6.25,60,10,-1710.00,-99940.00,38.0,-1.71%,sdc,
328,149,C37_P50,2019-04-12,2019-06-21,2019-05-13,1584.70,12.08,1610/1560/1485,0.13/0.16/0.19,3.65,39,31,-3910.00,-97580.00,34.0,-4.01%,sdc,
329,150,C37_P50,2019-05-10,2019-07-19,2019-05-13,1572.99,16.6,1605/1545/1460,0.16/0.18/0.22,5.40,67,3,-960.00,-97440.00,32.0,-0.99%,sdc,
330,151,C37_P50,2019-06-07,2019-08-16,2019-06-20,1514.39,16.14,1545/1490/1410,0.15/0.17/0.20,3.55,57,13,2040.00,-97240.00,34.0,2.10%,sdc,
331,152,C37_P50,2019-07-12,2019-09-20,2019-08-02,1570.00,12.34,1595/1550/1475,0.12/0.14/0.17,1.85,49,21,-5115.00,-98890.00,31.0,-5.17%,sdc,
332,153,C37_P50,2019-08-09,2019-10-18,2019-08-15,1513.04,17.36,1545/1485/1400,0.16/0.19/0.22,4.65,64,6,-1650.00,-98010.00,33.0,-1.68%,sdc,
333,154,C37_P50,2019-09-06,2019-11-15,2019-09-11,1505.17,15.0,1535/1480/1395,0.15/0.18/0.21,3.05,65,5,-3150.00,-99300.00,30.0,-3.17%,sdc,
334,155,C37_P50,2019-10-11,2019-12-20,2019-10-25,1511.90,15.76,1540/1485/1400,0.16/0.19/0.22,2.05,56,14,6045.00,-99510.00,31.0,6.07%,sdc,
335,156,C37_P50,2019-11-08,2020-01-17,2019-12-06,1596.90,12.13,1625/1575/1495,0.14/0.16/0.19,2.95,42,28,3450.00,-99000.00,30.0,3.48%,sdc,
336,157,C37_P50,2019-12-13,2020-02-21,2020-01-13,1635.66,12.69,1660/1610/1535,0.13/0.15/0.18,3.80,39,31,5610.00,-98090.00,34.0,5.72%,sdc,
337,158,C37_P50,2020-01-10,2020-03-20,2020-01-16,1655.79,12.78,1680/1630/1555,0.13/0.15/0.18,3.70,64,6,-2720.00,-97750.00,34.0,-2.78%,sdc,
338,159,C37_P50,2020-02-07,2020-04-17,2020-02-25,1658.06,15.47,1690/1635/1550,0.14/0.16/0.20,4.10,52,18,-13775.00,-99035.00,29.0,-13.91%,sdc,
339,160,C37_P50,2020-03-06,2020-05-15,2020-03-09,1435.79,45.35,1500/1395/1235,0.31/0.37/0.46,5.35,67,3,-6000.00,-96640.00,16.0,-6.21%,sdc,
340,161,C37_P50,2020-04-13,2020-06-19,2020-04-28,1212.04,41.7,1285/1175/1025,0.38/0.45/0.53,7.70,52,15,4000.00,-95500.00,20.0,4.19%,sdc,
341,162,C37_P50,2020-05-08,2020-07-17,2020-05-13,1328.90,28.34,1400/1290/1150,0.34/0.39/0.45,12.20,65,5,4600.00,-97175.00,23.0,4.73%,sdc,
342,163,C37_P50,2020-06-12,2020-08-21,2020-07-15,1387.68,37.32,1480/1350/1170,0.40/0.45/0.53,12.10,37,33,10160.00,-99440.00,16.0,10.22%,sdc,
343,164,C37_P50,2020-07-10,2020-09-18,2020-07-29,1422.68,27.46,1490/1385/1240,0.32/0.36/0.42,10.00,51,19,4750.00,-95095.00,19.0,5.00%,sdc,
344,165,C37_P50,2020-08-07,2020-10-16,2020-09-11,1563.52,22.3,1620/1530/1390,0.26/0.29/0.35,6.45,35,35,11730.00,-96050.00,17.0,12.21%,sdc,
345,166,C37_P50,2020-09-11,2020-11-20,2020-10-06,1495.00,26.64,1560/1460/1320,0.29/0.32/0.37,9.15,45,25,-700.00,-98400.00,20.0,-0.71%,sdc,
346,167,C37_P50,2020-10-09,2020-12-18,2020-10-28,1637.40,24.89,1700/1600/1460,0.26/0.29/0.34,9.35,51,19,-3900.00,-98800.00,20.0,-3.95%,sdc,
347,168,C37_P50,2020-11-06,2021-01-15,2020-11-13,1647.65,24.76,1710/1610/1470,0.26/0.29/0.34,11.45,63,7,-7695.00,-97850.00,19.0,-7.86%,sdc,
348,169,C37_P50,2020-12-11,2021-02-19,2021-01-06,1910.40,23.18,1970/1870/1710,0.25/0.28/0.33,5.35,44,26,-1125.00,-98100.00,15.0,-1.15%,sdc,
349,170,C37_P50,2021-01-08,2021-03-19,2021-02-04,2087.25,21.56,2160/2040/1860,0.26/0.29/0.34,10.65,43,27,-70.00,-98980.00,14.0,-0.07%,sdc,
350,171,C37_P50,2021-02-05,2021-04-16,2021-03-11,2229.85,21.14,2310/2175/1990,0.26/0.29/0.34,17.35,36,34,-4270.00,-94360.00,14.0,-4.53%,sdc,
351,172,C37_P50,2021-03-12,2021-05-21,2021-03-23,2351.90,20.89,2440/2300/2095,0.26/0.29/0.34,13.95,59,11,-1560.00,-94800.00,12.0,-1.65%,sdc,
352,173,C37_P50,2021-04-09,2021-06-18,2021-05-12,2238.30,16.69,2310/2190/2030,0.23/0.25/0.29,14.80,37,33,7920.00,-98730.00,18.0,8.02%,sdc,
353,174,C37_P50,2021-05-07,2021-07-16,2021-05-12,2265.50,16.86,2330/2220/2060,0.21/0.24/0.28,11.10,65,5,-10480.00,-97840.00,16.0,-10.71%,sdc,
354,175,C37_P50,2021-06-11,2021-08-20,2021-06-18,2329.50,15.74,2390/2290/2140,0.19/0.21/0.25,10.40,63,7,-4480.00,-96720.00,16.0,-4.63%,sdc,
355,176,C37_P50,2021-07-09,2021-09-17,2021-07-15,2275.15,16.17,2340/2230/2080,0.20/0.22/0.26,13.70,64,6,2160.00,-96750.00,18.0,2.23%,sdc,
356,177,C37_P50,2021-08-06,2021-10-15,2021-08-19,2246.20,16.5,2310/2200/2040,0.21/0.24/0.28,10.75,57,13,1920.00,-97280.00,16.0,1.97%,sdc,
357,178,C37_P50,2021-09-10,2021-11-19,2021-10-20,2233.50,20.7,2300/2190/2020,0.22/0.25/0.29,8.35,30,40,17150.00,-95760.00,14.0,17.91%,sdc,
358,179,C37_P50,2021-10-08,2021-12-17,2021-11-01,2234.15,18.69,2300/2190/2030,0.21/0.23/0.27,10.35,46,24,-720.00,-96640.00,16.0,-0.75%,sdc,
359,1,C50_P10,2006-11-13,2007-01-20,2006-12-14,771.75,10.86,790/760/720,0.14/0.17/0.20,3.25,37,31,3000.00,-99750.00,75.0,3.01%,sdc,
360,2,C50_P10,2006-12-11,2007-02-17,2006-12-29,792.70,10.84,810/780/740,0.16/0.19/0.22,2.65,50,18,12480.00,-99060.00,78.0,12.60%,tp,
361,3,C50_P10,2007-01-08,2007-03-17,2007-01-22,778.06,11.89,790/760/720,0.17/0.20/0.22,2.35,54,14,10800.00,-99200.00,80.0,10.89%,tp,
362,4,C50_P10,2007-02-12,2007-04-21,2007-03-05,804.95,11.68,820/790/750,0.14/0.16/0.19,3.15,47,21,-2250.00,-99000.00,75.0,-2.27%,sdc,
363,5,C50_P10,2007-03-12,2007-05-19,2007-04-10,787.77,14.12,800/770/730,0.16/0.19/0.22,2.40,39,29,-2200.00,-99600.00,80.0,-2.21%,sdc,
364,6,C50_P10,2007-04-09,2007-06-16,2007-05-15,812.84,13.07,830/800/750,0.14/0.18/0.22,1.30,32,36,11270.00,-98210.00,46.0,11.48%,tp,
365,7,C50_P10,2007-05-14,2007-07-21,2007-06-11,821.97,14.03,840/810/760,0.16/0.19/0.23,0.80,40,28,9870.00,-97995.00,47.0,10.07%,tp,
366,8,C50_P10,2007-06-11,2007-08-18,2007-07-20,832.84,14.58,850/820/770,0.16/0.18/0.22,0.80,29,39,11045.00,-97995.00,47.0,11.27%,tp,
367,9,C50_P10,2007-07-16,2007-09-22,2007-07-26,846.96,15.65,870/830/780,0.17/0.20/0.24,4.70,58,10,-0.00,-98825.00,67.0,-0.00%,sdc,
368,10,C50_P10,2007-08-13,2007-10-20,2007-09-18,783.40,25.76,810/770/700,0.24/0.28/0.34,-0.65,32,36,13600.00,-99960.00,34.0,13.61%,tp,
369,11,C50_P10,2007-09-10,2007-11-17,2007-09-25,773.18,26.99,800/750/680,0.28/0.32/0.38,2.90,53,15,10320.00,-98685.00,43.0,10.46%,tp,
370,12,C50_P10,2007-10-15,2007-12-22,2007-11-07,827.51,19.77,850/810/750,0.20/0.24/0.29,2.40,45,23,-880.00,-98780.00,44.0,-0.89%,sdc,
371,13,C50_P10,2007-11-12,2008-01-19,2007-12-03,770.21,29.87,800/750/680,0.26/0.31/0.37,4.20,47,21,11275.00,-99425.00,41.0,11.34%,tp,
372,14,C50_P10,2007-12-10,2008-02-16,2008-01-03,789.80,20.91,810/770/710,0.24/0.27/0.31,1.65,44,24,3220.00,-99820.00,46.0,3.23%,sdc,
373,15,C50_P10,2008-01-14,2008-03-22,2008-01-18,714.05,22.83,740/700/640,0.26/0.29/0.32,1.90,64,4,-3375.00,-98775.00,45.0,-3.42%,sdc,
374,16,C50_P10,2008-02-11,2008-04-19,2008-02-21,698.58,27.56,730/680/620,0.29/0.33/0.37,6.80,58,10,10030.00,-99415.00,59.0,10.09%,tp,
375,17,C50_P10,2008-03-10,2008-05-17,2008-03-24,645.25,29.48,670/630/570,0.31/0.33/0.37,1.70,54,14,2700.00,-97875.00,45.0,2.76%,sdc,
376,18,C50_P10,2008-04-14,2008-06-21,2008-04-28,686.70,23.85,710/670/620,0.26/0.29/0.32,4.40,54,14,-517.50,-99705.00,69.0,-0.52%,sdc,
377,19,C50_P10,2008-05-12,2008-07-19,2008-06-13,732.18,17.93,750/720/670,0.22/0.24/0.27,-0.00,36,32,13475.00,-98245.00,49.0,13.72%,tp,
378,20,C50_P10,2008-06-09,2008-08-16,2008-06-27,735.47,23.71,760/720/660,0.24/0.27/0.31,2.70,50,18,5160.00,-97825.00,43.0,5.27%,sdc,
379,21,C50_P10,2008-07-14,2008-09-20,2008-07-22,667.23,28.05,690/650/590,0.28/0.31/0.35,2.20,60,8,2970.00,-97900.00,44.0,3.03%,sdc,
380,22,C50_P10,2008-08-11,2008-10-18,2008-08-27,748.80,20.42,770/730/680,0.23/0.25/0.28,4.70,52,16,11055.00,-98825.00,67.0,11.19%,tp,
381,23,C50_P10,2008-09-15,2008-11-22,2008-10-02,695.27,30.1,720/680/620,0.29/0.32/0.35,1.25,51,17,-14490.00,-97980.00,46.0,-14.79%,sdc,
382,24,C50_P10,2008-10-13,2008-12-20,2008-10-21,557.92,57.15,600/540/460,0.48/0.54/0.62,5.15,60,8,12090.00,-98280.00,39.0,12.30%,tp,
383,25,C50_P10,2008-11-10,2009-01-17,2008-11-19,492.34,61.41,530/480/400,0.52/0.58/0.68,0.85,59,9,-20480.00,-98880.00,32.0,-20.71%,sdc,
384,26,C50_P10,2008-12-15,2009-02-21,2008-12-22,453.66,57.09,500/440/370,0.59/0.65/0.73,8.45,61,7,16200.00,-99900.00,54.0,16.22%,tp,
385,27,C50_P10,2009-01-12,2009-03-21,2009-01-23,468.26,46.41,500/450/390,0.48/0.53/0.60,6.80,57,11,10915.00,-99415.00,59.0,10.98%,tp,
386,28,C50_P10,2009-02-09,2009-04-18,2009-02-11,467.57,43.37,500/450/400,0.42/0.47/0.53,10.15,66,2,12250.00,-99960.00,98.0,12.25%,tp,
387,29,C50_P10,2009-03-09,2009-05-16,2009-03-12,343.60,49.78,370/330/280,0.50/0.54/0.61,5.35,65,3,-5760.00,-98560.00,64.0,-5.84%,sdc,
388,30,C50_P10,2009-04-13,2009-06-20,2009-04-29,469.59,37.52,500/460/400,0.44/0.46/0.50,1.45,52,16,10580.00,-98900.00,46.0,10.70%,tp,
389,31,C50_P10,2009-05-11,2009-07-18,2009-05-26,502.73,32.8,530/490/440,0.38/0.41/0.44,4.70,53,15,11725.00,-98825.00,67.0,11.86%,tp,
390,32,C50_P10,2009-06-15,2009-08-22,2009-06-26,510.49,30.88,540/500/440,0.34/0.37/0.43,3.65,57,11,12180.00,-99540.00,42.0,12.24%,tp,
391,33,C50_P10,2009-07-13,2009-09-19,2009-07-23,491.76,26.31,510/480/430,0.31/0.33/0.38,0.70,58,10,3840.00,-99600.00,48.0,3.86%,sdc,
392,34,C50_P10,2009-08-10,2009-10-17,2009-09-04,571.56,25.29,590/560/510,0.29/0.31/0.34,0.30,43,25,11025.00,-99715.00,49.0,11.06%,tp,
393,35,C50_P10,2009-09-14,2009-11-21,2009-10-01,599.27,23.83,620/580/540,0.27/0.29/0.33,7.75,51,17,14720.00,-99840.00,128.0,14.74%,tp,
394,36,C50_P10,2009-10-12,2009-12-19,2009-10-23,613.65,23.45,640/600/550,0.27/0.29/0.33,6.05,57,11,10850.00,-99820.00,62.0,10.87%,tp,
395,37,C50_P10,2009-11-09,2010-01-16,2009-12-01,590.17,23.37,610/580/530,0.29/0.31/0.35,0.25,46,22,10535.00,-99470.00,49.0,10.59%,tp,
396,38,C50_P10,2009-12-14,2010-02-20,2010-01-06,608.54,20.81,630/590/550,0.27/0.30/0.33,7.80,45,23,-18732.50,-99695.00,127.0,-18.79%,sdc,
397,39,C50_P10,2010-01-11,2010-03-20,2010-01-28,644.58,17.55,660/630/590,0.24/0.25/0.28,3.20,51,17,6375.00,-99375.00,75.0,6.42%,sdc,
398,40,C50_P10,2010-02-08,2010-04-17,2010-02-19,589.39,26.09,610/580/530,0.26/0.28/0.33,1.00,57,11,3290.00,-98935.00,47.0,3.33%,sdc,
399,41,C50_P10,2010-03-15,2010-05-22,2010-04-12,674.14,18.04,690/660/620,0.22/0.23/0.26,3.15,40,28,-562.50,-99000.00,75.0,-0.57%,sdc,
400,42,C50_P10,2010-04-12,2010-06-19,2010-05-07,703.91,15.6,720/690/650,0.20/0.22/0.25,3.25,43,25,-21750.00,-99750.00,75.0,-21.80%,sdc,
401,43,C50_P10,2010-05-10,2010-07-17,2010-05-25,684.36,29.76,710/670/600,0.30/0.33/0.39,0.90,53,15,-5440.00,-99040.00,32.0,-5.49%,sdc,
402,44,C50_P10,2010-06-14,2010-08-21,2010-06-23,652.42,28.46,680/630/570,0.32/0.37/0.42,6.95,59,9,11600.00,-98600.00,58.0,11.76%,tp,
403,45,C50_P10,2010-07-12,2010-09-18,2010-08-11,623.22,24.54,650/610/550,0.30/0.33/0.39,2.70,38,30,14190.00,-97825.00,43.0,14.51%,tp,
404,46,C50_P10,2010-08-09,2010-10-16,2010-08-13,659.78,22.06,680/640/590,0.27/0.31/0.35,4.80,64,4,2010.00,-99495.00,67.0,2.02%,sdc,
405,47,C50_P10,2010-09-13,2010-11-20,2010-10-12,653.06,21.14,680/640/580,0.26/0.29/0.34,3.00,39,29,3010.00,-99115.00,43.0,3.04%,sdc,
406,48,C50_P10,2010-10-11,2010-12-18,2010-11-05,694.22,19.13,720/680/620,0.26/0.29/0.34,2.75,43,25,7847.50,-98040.00,43.0,8.00%,sdc,
407,49,C50_P10,2010-11-15,2011-01-22,2010-12-06,721.93,19.94,745/705/650,0.26/0.28/0.32,3.80,47,21,1325.00,-99905.00,53.0,1.33%,sdc,
408,50,C50_P10,2010-12-13,2011-02-19,2011-01-18,774.00,17.25,795/760/705,0.22/0.24/0.28,1.90,32,36,7200.00,-98775.00,45.0,7.29%,sdc,
409,51,C50_P10,2011-01-10,2011-03-19,2011-01-25,792.71,17.6,820/780/720,0.22/0.25/0.29,3.55,53,15,10500.00,-99120.00,42.0,10.59%,tp,
410,52,C50_P10,2011-02-07,2011-04-16,2011-03-14,807.51,16.48,830/790/730,0.22/0.24/0.28,3.20,33,35,10320.00,-99975.00,43.0,10.32%,tp,
411,53,C50_P10,2011-03-14,2011-05-21,2011-03-31,799.66,21.1,830/780/720,0.26/0.29/0.32,7.15,51,17,-7830.00,-99760.00,58.0,-7.85%,sdc,
412,54,C50_P10,2011-04-11,2011-06-18,2011-04-18,832.87,16.74,860/820/760,0.22/0.25/0.28,2.30,61,7,10340.00,-98340.00,44.0,10.51%,tp,
413,55,C50_P10,2011-05-09,2011-07-16,2011-05-17,841.68,17.18,865/820/770,0.21/0.23/0.26,7.60,60,8,11060.00,-99935.00,79.0,11.07%,tp,
414,56,C50_P10,2011-06-13,2011-08-20,2011-06-30,777.57,19.49,800/760/710,0.23/0.25/0.28,5.15,51,17,-13650.00,-98800.00,65.0,-13.82%,sdc,
415,57,C50_P10,2011-07-11,2011-09-17,2011-07-29,834.26,18.79,860/815/760,0.21/0.24/0.28,6.50,50,18,13500.00,-99300.00,60.0,13.60%,tp,
416,58,C50_P10,2011-08-15,2011-10-22,2011-08-18,715.18,31.83,745/700/620,0.31/0.36/0.43,-0.80,65,3,-8265.00,-99325.00,29.0,-8.32%,sdc,
417,59,C50_P10,2011-09-12,2011-11-19,2011-09-21,674.63,40.7,720/650/570,0.41/0.47/0.54,11.30,59,9,12880.00,-98210.00,46.0,13.11%,tp,
418,60,C50_P10,2011-10-10,2011-12-17,2011-10-27,677.47,34.33,720/660/580,0.39/0.44/0.50,5.85,51,17,-5320.00,-98420.00,38.0,-5.41%,sdc,
419,61,C50_P10,2011-11-14,2012-01-21,2011-11-25,732.53,31.71,770/710/630,0.36/0.41/0.48,5.95,57,11,1900.00,-98800.00,38.0,1.92%,sdc,
420,62,C50_P10,2011-12-12,2012-02-18,2011-12-19,730.76,26.25,770/710/640,0.34/0.38/0.43,9.20,61,7,11220.00,-98175.00,51.0,11.43%,tp,
421,63,C50_P10,2012-01-09,2012-03-17,2012-02-01,753.61,21.02,780/740/670,0.27/0.30/0.35,-0.40,45,23,8827.50,-97845.00,33.0,9.02%,sdc,
422,64,C50_P10,2012-02-13,2012-04-21,2012-03-06,823.82,19.11,850/810/740,0.24/0.26/0.31,0.75,46,22,3840.00,-98560.00,32.0,3.90%,sdc,
423,65,C50_P10,2012-03-12,2012-05-19,2012-04-04,813.61,15.9,840/800/740,0.23/0.25/0.29,2.80,45,23,10535.00,-98255.00,43.0,10.72%,tp,
424,66,C50_P10,2012-04-09,2012-06-16,2012-05-01,805.34,18.16,830/790/730,0.23/0.26/0.29,2.30,46,22,9900.00,-98340.00,44.0,10.07%,tp,
425,67,C50_P10,2012-05-14,2012-07-21,2012-06-01,780.18,21.74,810/760/700,0.25/0.28/0.32,7.65,50,18,10360.00,-99120.00,56.0,10.45%,tp,
426,68,C50_P10,2012-06-11,2012-08-18,2012-07-02,756.81,22.47,780/740/680,0.27/0.29/0.33,1.75,47,21,6412.50,-98100.00,45.0,6.54%,sdc,
427,69,C50_P10,2012-07-16,2012-09-22,2012-07-26,796.37,17.2,820/780/725,0.22/0.24/0.28,3.65,58,10,11925.00,-99110.00,53.0,12.03%,tp,
428,70,C50_P10,2012-08-13,2012-10-20,2012-09-07,798.60,13.94,820/785/730,0.20/0.22/0.26,2.00,43,25,2812.50,-99225.00,45.0,2.83%,sdc,
429,71,C50_P10,2012-09-10,2012-11-17,2012-09-25,839.24,15.92,860/820/770,0.19/0.21/0.24,5.80,53,15,10395.00,-99855.00,63.0,10.41%,tp,
430,72,C50_P10,2012-10-15,2012-12-22,2012-10-31,826.31,15.42,845/810/765,0.19/0.21/0.23,4.25,52,16,10695.00,-98670.00,69.0,10.84%,tp,
431,73,C50_P10,2012-11-12,2013-01-19,2012-11-16,794.56,16.91,820/780/730,0.20/0.22/0.25,6.35,64,4,10500.00,-98400.00,60.0,10.67%,tp,
432,74,C50_P10,2012-12-10,2013-02-16,2013-01-02,825.55,16.04,850/810/760,0.18/0.20/0.23,6.45,45,23,-16050.00,-99000.00,60.0,-16.21%,sdc,
433,75,C50_P10,2013-01-07,2013-03-16,2013-02-01,876.11,13.73,895/860/810,0.17/0.19/0.22,3.85,43,25,-2470.00,-98280.00,52.0,-2.51%,sdc,
434,76,C50_P10,2013-02-11,2013-04-20,2013-03-13,912.81,12.99,930/900/855,0.15/0.17/0.19,2.50,38,30,1260.00,-98280.00,56.0,1.28%,sdc,
435,77,C50_P10,2013-03-11,2013-05-18,2013-04-03,941.23,11.82,960/925/880,0.15/0.16/0.19,5.50,45,23,13120.00,-99520.00,64.0,13.18%,tp,
436,78,C50_P10,2013-04-15,2013-06-22,2013-05-03,907.04,16.61,930/890/840,0.18/0.20/0.22,5.70,50,18,-13702.50,-99225.00,63.0,-13.81%,sdc,
437,79,C50_P10,2013-05-13,2013-07-20,2013-06-20,972.91,12.57,995/955/900,0.18/0.19/0.22,4.70,30,38,15250.00,-98750.00,50.0,15.44%,tp,
438,80,C50_P10,2013-06-10,2013-08-17,2013-06-28,991.92,15.44,1015/975/915,0.18/0.20/0.23,2.75,50,18,9890.00,-98040.00,43.0,10.09%,tp,
439,81,C50_P10,2013-07-15,2013-09-21,2013-08-06,1042.74,13.63,1065/1025/970,0.17/0.18/0.21,4.25,46,22,10710.00,-98430.00,51.0,10.88%,tp,
440,82,C50_P10,2013-08-12,2013-10-19,2013-08-19,1053.03,12.94,1080/1040/980,0.17/0.18/0.21,3.60,61,7,-3570.00,-99330.00,42.0,-3.59%,sdc,
441,83,C50_P10,2013-09-09,2013-11-16,2013-10-14,1044.32,15.61,1070/1030/960,0.18/0.20/0.23,1.30,33,35,3875.00,-97185.00,31.0,3.99%,sdc,
442,84,C50_P10,2013-10-14,2013-12-21,2013-11-11,1089.11,15.98,1110/1070/1005,0.17/0.19/0.23,2.80,40,28,9800.00,-97475.00,35.0,10.05%,tp,
443,85,C50_P10,2013-11-11,2014-01-18,2013-12-11,1102.33,12.49,1125/1085/1030,0.16/0.18/0.20,4.75,38,30,10250.00,-99000.00,50.0,10.35%,tp,
444,86,C50_P10,2013-12-16,2014-02-22,2014-01-10,1119.61,15.96,1140/1100/1040,0.18/0.19/0.22,2.50,43,25,3410.00,-99220.00,44.0,3.44%,sdc,
445,87,C50_P10,2014-01-13,2014-03-22,2014-02-03,1141.93,13.6,1170/1120/1060,0.16/0.18/0.21,8.65,47,21,9805.00,-99110.00,53.0,9.89%,sdc,
446,88,C50_P10,2014-02-10,2014-04-19,2014-02-24,1116.90,15.31,1140/1100/1030,0.18/0.20/0.23,0.80,54,14,1920.00,-98720.00,32.0,1.94%,sdc,
447,89,C50_P10,2014-03-10,2014-05-17,2014-03-27,1196.97,14.4,1220/1180/1110,0.17/0.19/0.22,0.30,51,17,-3840.00,-97120.00,32.0,-3.95%,sdc,
448,90,C50_P10,2014-04-14,2014-06-21,2014-05-05,1112.43,16.6,1140/1090/1020,0.21/0.23/0.26,4.20,47,21,11480.00,-99425.00,41.0,11.55%,tp,
449,91,C50_P10,2014-05-12,2014-07-19,2014-05-14,1134.31,12.16,1160/1110/1050,0.17/0.19/0.21,8.00,66,2,10725.00,-99275.00,55.0,10.80%,tp,
450,92,C50_P10,2014-06-09,2014-08-16,2014-07-08,1173.65,11.32,1200/1150/1090,0.17/0.18/0.21,8.15,39,29,19170.00,-98280.00,54.0,19.51%,tp,
