,strategy,date,pnl
6046,PX_LX,2018-04-16,81137.50
6047,PX_LX,2018-04-17,82397.50
6048,PX_LX,2018-04-18,82397.50
6049,PX_LX,2018-04-19,81497.50
6050,PX_LX,2018-04-20,80597.50
6051,PX_LX,2018-04-23,81137.50
6052,PX_LX,2018-04-24,79877.50
6053,PX_LX,2018-04-25,80237.50
6054,PX_LX,2018-04-26,81497.50
6055,PX_LX,2018-04-27,82037.50
6056,PX_LX,2018-04-30,81857.50
6057,PX_LX,2018-05-01,82037.50
6058,PX_LX,2018-05-02,82757.50
6059,PX_LX,2018-05-03,81857.50
6060,PX_LX,2018-05-04,83207.50
6061,PX_LX,2018-05-07,83927.50
6062,PX_LX,2018-05-08,84107.50
6063,PX_LX,2018-05-09,84647.50
6064,PX_LX,2018-05-10,84917.50
6065,PX_LX,2018-05-17,86490.00
6066,PX_LX,2018-05-18,86305.00
6067,PX_LX,2018-05-21,87785.00
6068,PX_LX,2018-05-22,87045.00
6069,PX_LX,2018-05-23,86675.00
6070,PX_LX,2018-05-24,87230.00
6071,PX_LX,2018-05-25,87045.00
6072,PX_LX,2018-05-29,85750.00
6073,PX_LX,2018-05-30,89450.00
6074,PX_LX,2018-05-31,87785.00
6075,PX_LX,2018-06-01,90190.00
6076,PX_LX,2018-06-04,90930.00
6077,PX_LX,2018-06-05,92040.00
6078,PX_LX,2018-06-06,92595.00
6079,PX_LX,2018-06-07,92225.00
6080,PX_LX,2018-06-08,92595.00
6081,PX_LX,2018-06-11,93242.50
6082,PX_LX,2018-06-12,93335.00
6083,PX_LX,2018-06-13,93335.00
6084,PX_LX,2018-06-14,94722.50
6085,PX_LX,2018-06-15,94722.50
6086,PX_LX,2018-06-18,95832.50
6087,PX_LX,2018-06-19,95277.50
6088,PX_LX,2018-06-20,97127.50
6089,PX_LX,2018-06-21,92502.50
6090,PX_LX,2018-06-22,91947.50
6091,PX_LX,2018-06-25,86027.50
6092,PX_LX,2018-06-26,89727.50
6093,PX_LX,2018-06-27,83437.50
6094,PX_LX,2018-06-28,81957.50
6095,PX_LX,2018-06-29,82697.50
6096,PX_LX,2018-07-02,85287.50
6097,PX_LX,2018-07-03,88432.50
6098,PX_LX,2018-07-05,92132.50
