,strategy_code,trade nr.,expiration,entry_date,entry_underlying,entry_vix,strikes,iv_legs,entry_price,exit_date,DIT,DTE,pnl,max risk,position size,percentage,exit
782,X,116,2016-08-19,2016-06-10,1163.65,17.23,1160/1130/1090,0.20/0.21/0.23,0.80,2016-06-27,17,53,-6440,-99360,92,-6.48%,le
783,X,117,2016-09-16,2016-07-08,1175.4,13.37,1180/1150/1110,0.17/0.19/0.21,1.10,2016-08-08,31,39,-449,-99900,90,-0.45%,ue
784,X,118,2016-10-21,2016-08-12,1229.74,11.44,1230/1200/1160,0.16/0.18/0.20,1.35,2016-09-22,41,29,0,-99879,88,0.00%,ue
785,X,119,2016-11-18,2016-09-09,1224.11,16.76,1220/1190/1150,0.19/0.21/0.23,0.55,2016-10-10,31,39,5640,-99170,94,5.69%,ue
786,X,120,2016-12-16,2016-10-07,1236.43,13.37,1240/1210/1170,0.18/0.20/0.21,0.70,2016-10-27,20,50,5580,-99510,93,5.61%,le
787,X,121,2017-01-20,2016-11-11,1280.63,14.51,1280/1250/1210,0.19/0.20/0.22,0.75,2016-12-12,31,39,-1162,-99974,93,-1.16%,ue
788,X,122,2017-02-17,2016-12-09,1388.35,11.85,1390/1360/1320,0.18/0.19/0.20,0.70,2017-01-10,32,38,19065,-99510,93,19.16%,tp
789,X,123,2017-03-17,2017-01-06,1369.25,11.36,1370/1340/1300,0.17/0.19/0.20,0.70,2017-02-15,40,30,11624,-99509,93,11.68%,ue
790,X,124,2017-04-21,2017-02-10,1388.05,10.8,1390/1360/1320,0.17/0.18/0.19,0.90,2017-03-13,31,39,21839,-99190,91,22.02%,tp
791,X,125,2017-05-19,2017-03-10,1363.93,11.53,1360/1330/1290,0.17/0.18/0.19,1.10,2017-04-24,45,25,-1125,-99900,90,-1.13%,ue
792,X,126,2017-06-16,2017-04-07,1364.47,12.96,1360/1330/1290,0.17/0.18/0.19,1.20,2017-05-10,33,37,4895,-99680,89,4.91%,ue
793,X,127,2017-07-21,2017-05-12,1382.2,10.4,1380/1350/1310,0.16/0.16/0.18,1.50,2017-06-12,31,39,-859,-98900,86,-0.87%,ue
794,X,128,2017-08-18,2017-06-09,1418.1,11.49,1420/1390/1350,0.15/0.16/0.17,1.25,2017-07-14,35,35,14519,-99000,88,14.67%,tp
795,X,129,2017-09-15,2017-07-07,1415.15,10.99,1420/1390/1350,0.14/0.15/0.17,1.70,2017-08-10,34,36,9350,-99450,85,9.40%,le
796,X,130,2017-10-20,2017-08-11,1374.1,16.05,1370/1340/1300,0.17/0.19/0.21,0.60,2017-09-11,31,39,1880,-99640,94,1.89%,ue
797,X,131,2017-11-17,2017-09-08,1398.72,12.51,1400/1370/1330,0.15/0.16/0.18,1.10,2017-10-09,31,39,-6974,-99900,90,-6.98%,ue
798,X,132,2017-12-15,2017-10-06,1510.83,9.63,1510/1480/1440,0.13/0.14/0.16,1.45,2017-11-06,31,39,18704,-99615,87,18.78%,tp
799,X,133,2018-01-19,2017-11-10,1477.525,11.08,1480/1450/1410,0.15/0.16/0.17,1.75,2017-12-11,31,39,-2549,-99875,85,-2.55%,ue
800,X,134,2018-02-16,2017-12-08,1521.95,9.71,1520/1490/1450,0.14/0.16/0.17,1.35,2018-01-08,31,39,-439,-99880,88,-0.44%,ue
801,X,135,2018-03-16,2018-01-05,1557.0,9.32,1560/1530/1490,0.12/0.13/0.15,1.85,2018-02-05,31,39,-17220,-99540,84,-17.30%,le
802,X,136,2018-04-20,2018-02-09,1478.65,29.65,1480/1450/1410,0.22/0.24/0.26,-0.30,2018-03-12,31,39,5407,-99910,103,5.41%,ue
803,X,137,2018-05-18,2018-03-09,1597.425,14.68,1600/1570/1530,0.14/0.16/0.17,0.65,2018-03-22,13,57,3720,-99045,93,3.76%,le
804,X,138,2018-06-15,2018-04-06,1514.225,21.47,1510/1480/1440,0.18/0.19/0.21,0.30,2018-05-07,31,39,3395,-99910,97,3.40%,ue
805,X,139,2018-07-20,2018-05-11,1608.025,12.8,1610/1580/1540,0.12/0.14/0.15,1.60,2018-06-11,31,39,-9030,-99760,86,-9.05%,ue
806,X,140,2018-08-17,2018-06-08,1672.125,12.18,1670/1640/1600,0.12/0.13/0.15,1.35,2018-07-09,31,39,-1759,-99880,88,-1.76%,ue
807,X,141,2018-09-21,2018-07-13,1687.75,12.28,1690/1660/1620,0.13/0.14/0.16,0.85,2018-08-22,40,30,5060,-99820,92,5.07%,ue
808,X,142,2018-10-19,2018-08-10,1689.475,13.47,1690/1660/1620,0.12/0.14/0.15,1.10,2018-09-14,35,35,3150,-99900,90,3.15%,ue
809,X,143,2018-11-16,2018-09-07,1711.5,14.99,1710/1680/1640,0.14/0.15/0.16,0.75,2018-10-02,25,45,11160,-99975,93,11.16%,le
810,X,144,2018-12-21,2018-10-12,1545.325,21.85,1550/1520/1480,0.19/0.20/0.21,-0.35,2018-10-24,12,58,-9785,-99395,103,-9.84%,le
811,X,145,2019-01-18,2018-11-09,1553.02,17.04,1550/1520/1480,0.19/0.20/0.22,-0.20,2018-11-14,5,65,-4589,-99960,102,-4.59%,le
812,X,146,2019-02-15,2018-12-07,1448.175,23.22,1450/1420/1380,0.23/0.24/0.25,-0.80,2018-12-14,7,63,-5399,-99360,108,-5.43%,le
813,X,147,2019-03-15,2019-01-04,1379.9,21.53,1380/1350/1310,0.23/0.24/0.25,-0.50,2019-01-31,27,43,7875,-99749,105,7.89%,le
814,X,148,2019-06-21,2019-04-12,1584.7,12.08,1580/1550/1510,0.14/0.16/0.17,0.60,2019-05-13,31,39,-6579,-99640,94,-6.60%,le
815,X,149,2019-07-19,2019-05-10,1572.9928,16.6,1570/1540/1500,0.17/0.18/0.20,0.20,2019-05-13,3,67,-9310,-99960,98,-9.31%,le
816,X,150,2019-08-16,2019-06-07,1514.3907,16.14,1510/1480/1440,0.16/0.18/0.19,0.15,2019-07-08,31,39,6860,-99470,98,6.90%,ue
817,X,151,2019-09-20,2019-07-12,1569.9984,12.34,1570/1540/1500,0.13/0.14/0.16,0.75,2019-08-05,24,46,-18134,-99975,93,-18.14%,le
818,X,152,2019-10-18,2019-08-09,1513.0426,17.36,1510/1480/1440,0.17/0.19/0.20,-0.10,2019-08-14,5,65,-7575,-99990,101,-7.58%,le
819,X,153,2019-11-15,2019-09-06,1505.168,15.0,1510/1480/1440,0.17/0.18/0.20,0.05,2019-10-17,41,29,12374,-99495,99,12.44%,ue
820,X,154,2019-12-20,2019-10-11,1511.9004,15.76,1510/1480/1440,0.17/0.19/0.20,0.20,2019-11-11,31,39,2450,-99960,98,2.45%,ue
821,X,155,2020-01-17,2019-11-08,1596.9043,12.13,1600/1570/1530,0.15/0.16/0.17,0.70,2019-12-09,31,39,2790,-99510,93,2.80%,ue
822,X,156,2020-02-21,2019-12-13,1635.6641,12.69,1640/1610/1570,0.14/0.15/0.16,0.70,2020-01-14,32,38,4650,-99510,93,4.67%,ue
823,X,157,2020-03-20,2020-01-10,1655.7941,12.78,1660/1630/1590,0.14/0.15/0.16,0.65,2020-01-31,21,49,-7905,-99045,93,-7.98%,le
824,X,158,2020-04-17,2020-02-07,1658.0614,15.47,1660/1630/1590,0.15/0.16/0.18,0.50,2020-02-25,18,52,-18525,-99750,95,-18.57%,le
825,X,159,2020-05-15,2020-03-06,1435.7921,45.35,1440/1410/1370,0.34/0.36/0.38,-1.30,2020-03-09,3,67,-22800,-99179,114,-22.99%,le
826,X,160,2020-06-19,2020-04-13,1212.0415,41.7,1210/1180/1140,0.42/0.44/0.46,-1.85,2020-05-11,28,39,15860,-99430,122,15.95%,ue
827,X,161,2020-07-17,2020-05-08,1328.9,28.34,1330/1300/1260,0.37/0.38/0.40,-1.80,2020-05-12,4,66,-6655,-99220,121,-6.71%,le
828,X,162,2020-08-21,2020-06-12,1387.6847,37.32,1390/1360/1320,0.43/0.45/0.46,-2.15,2020-07-14,32,38,17144,-99695,127,17.20%,ue
829,X,163,2020-09-18,2020-07-10,1422.6791,27.46,1420/1390/1350,0.35/0.36/0.37,-1.70,2020-08-10,31,39,18000,-99600,120,18.07%,ue
830,X,164,2020-10-16,2020-08-07,1563.5229,22.3,1560/1530/1490,0.27/0.29/0.30,-1.25,2020-09-08,32,38,-3419,-99750,114,-3.43%,le
831,CDPE,1,2007-10-20,2007-08-09,786.43,25.69,790/760/720,0.26/0.29/0.32,0.35,2007-09-24,46,26,19680,-99360,96,19.81%,tp
832,CDPE,2,2007-11-17,2007-09-05,791.02,24.82,790/760/720,0.28/0.31/0.34,0.20,2007-10-09,34,39,6860,-99960,98,6.86%,ue
833,CDPE,3,2007-12-22,2007-10-08,839.72,17.49,840/810/770,0.20/0.23/0.26,1.00,2007-11-01,24,51,450,-99000,90,0.45%,le
834,CDPE,4,2008-01-19,2007-11-05,791.47,24.29,790/760/720,0.27/0.29/0.32,0.15,2007-11-20,15,60,3429,-99470,98,3.45%,le
835,CDPE,5,2008-02-16,2007-12-03,763.69,23.55,760/730/690,0.29/0.31/0.34,0.30,2008-01-08,36,39,11640,-99910,97,11.65%,le
836,CDPE,6,2008-03-22,2008-01-07,720.02,24.19,720/690/650,0.28/0.30/0.32,0.55,2008-01-18,11,64,4230,-99170,94,4.27%,le
837,CDPE,7,2008-04-19,2008-02-04,724.4,25.45,720/690/650,0.29/0.31/0.33,0.45,2008-03-06,31,44,5225,-99275,95,5.26%,le
838,CDPE,8,2008-05-17,2008-03-03,681.96,26.6,680/650/610,0.30/0.32/0.35,0.70,2008-04-08,36,39,11857,-99509,93,11.92%,ue
839,CDPE,9,2008-06-21,2008-04-07,712.73,22.33,710/680/640,0.27/0.28/0.31,0.95,2008-05-15,38,37,8189,-99645,91,8.22%,ue
840,CDPE,10,2008-09-20,2008-07-14,667.23,28.05,670/640/600,0.29/0.31/0.34,1.05,2008-08-06,23,45,2925,-99449,90,2.94%,ew
841,CDPE,11,2008-11-22,2008-09-09,711.86,25.36,710/680/640,0.28/0.30/0.32,0.85,2008-09-29,20,54,-13800,-99820,92,-13.82%,le
842,CDPE,12,2008-12-20,2008-10-06,592.45,52.84,590/560/520,0.46/0.49/0.52,-0.90,2008-10-09,3,72,-20709,-99190,109,-20.88%,le
843,CDPE,13,2009-01-17,2008-11-05,518.46,54.98,520/490/450,0.51/0.54/0.59,-0.30,2008-11-12,7,66,-9270,-99910,103,-9.28%,le
844,CDPE,14,2009-02-21,2008-12-09,470.11,58.58,470/440/400,0.62/0.65/0.69,-0.70,2009-01-02,24,50,21934,-99510,107,22.04%,tp
845,CDPE,15,2009-03-21,2009-01-05,502.99,39.41,500/470/430,0.45/0.48/0.51,0.40,2009-01-14,9,66,-4800,-99840,96,-4.81%,le
846,CDPE,16,2009-04-18,2009-02-04,450.91,43.72,450/420/380,0.45/0.49/0.53,1.05,2009-02-20,16,57,4500,-99450,90,4.52%,le
847,CDPE,17,2009-06-20,2009-04-06,446.33,41.44,450/420/380,0.49/0.51/0.53,0.75,2009-05-06,30,45,8370,-99975,93,8.37%,ew
848,CDPE,18,2010-07-17,2010-05-06,675.31,36.78,680/650/610,0.32/0.35/0.38,1.00,2010-05-25,19,53,-899,-98999,90,-0.91%,le
849,CDPE,19,2010-08-21,2010-06-07,619.79,36.8,620/590/550,0.41/0.43/0.47,0.05,2010-07-07,30,45,21284,-99494,99,21.39%,tp
850,CDPE,20,2010-09-18,2010-07-06,591.22,30.41,590/560/520,0.38/0.40/0.44,0.90,2010-08-10,35,39,227,-99189,91,0.23%,ue
851,CDPE,21,2010-10-16,2010-08-06,650.61,21.91,650/620/580,0.30/0.33/0.36,1.00,2010-08-23,17,54,3149,-99000,90,3.18%,le
852,CDPE,22,2010-12-18,2010-10-04,669.1,23.85,670/640/600,0.31/0.33/0.37,1.00,2010-11-05,32,43,450,-99000,90,0.45%,ew
853,CDPE,23,2011-03-19,2011-01-04,786.05,17.52,790/760/720,0.25/0.27/0.30,1.10,2011-02-11,38,36,5625,-99900,90,5.63%,ue
854,CDPE,24,2011-05-21,2011-03-07,815.02,20.49,820/790/750,0.26/0.28/0.30,0.70,2011-04-13,37,38,19994,-99510,93,20.09%,tp
855,CDPE,25,2011-06-18,2011-04-07,851.5,17.19,850/820/780,0.23/0.25/0.27,0.90,2011-05-09,32,40,20930,-99190,91,21.10%,tp
856,CDPE,26,2011-07-16,2011-05-02,854.28,16.11,850/820/780,0.23/0.25/0.27,0.30,2011-05-18,16,59,20855,-99910,97,20.87%,tp
857,CDPE,27,2011-10-22,2011-08-08,667.42,44.59,670/640/600,0.40/0.43/0.46,0.00,2011-09-14,37,38,5940,-99000,99,6.00%,ue
858,CDPE,28,2011-11-19,2011-09-06,675.68,37.86,680/650/610,0.40/0.43/0.46,-0.65,2011-10-03,27,47,-7949,-99109,106,-8.02%,le
859,CDPE,29,2011-12-17,2011-10-03,615.75,44.3,620/590/550,0.50/0.52/0.55,-1.00,2011-10-27,24,51,14152,-99900,111,14.17%,ew
860,CDPE,30,2012-01-21,2011-11-07,744.44,30.17,740/710/670,0.37/0.39/0.43,0.05,2011-11-22,15,60,-3465,-99495,99,-3.48%,le
861,CDPE,31,2012-02-18,2011-12-07,747.81,28.53,750/720/680,0.36/0.38/0.41,0.55,2011-12-14,7,66,-7990,-99170,94,-8.06%,le
862,CDPE,32,2012-03-17,2012-01-04,749.04,22.26,750/720/680,0.31/0.33/0.36,0.60,2012-02-03,30,43,470,-99640,94,0.47%,ew
863,CDPE,33,2012-04-21,2012-02-10,814.06,21.52,810/780/740,0.27/0.29/0.32,0.70,2012-03-20,39,32,15809,-99510,93,15.89%,tp
864,CDPE,34,2012-05-19,2012-03-05,803.05,18.12,800/770/730,0.26/0.28/0.30,0.90,2012-04-18,44,31,16834,-99190,91,16.97%,tp
865,CDPE,35,2012-06-16,2012-04-04,820.73,16.38,820/790/750,0.24/0.26/0.28,1.05,2012-05-07,33,40,19350,-99450,90,19.46%,tp
866,CDPE,36,2012-07-21,2012-05-09,791.34,19.93,790/760/720,0.25/0.27/0.29,0.95,2012-05-18,9,64,-5005,-99645,91,-5.02%,le
867,CDPE,37,2012-08-18,2012-06-04,734.62,26.07,730/700/660,0.31/0.33/0.36,0.45,2012-07-02,28,47,2612,-99275,95,2.63%,ew
868,CDPE,38,2013-08-17,2013-06-03,987.22,16.43,990/960/920,0.20/0.21/0.23,0.95,2013-07-10,37,38,8417,-99645,91,8.45%,ue
869,CDPE,39,2013-12-21,2013-10-07,1067.02,18.89,1070/1040/1000,0.20/0.22/0.24,0.80,2013-11-12,36,39,12420,-99360,92,12.50%,ue
870,CDPE,40,2014-04-19,2014-02-03,1093.06,21.13,1090/1060/1020,0.23/0.24/0.26,0.40,2014-03-05,30,45,-480,-99839,96,-0.48%,ew
871,CDPE,41,2014-05-17,2014-03-03,1174.08,16.23,1170/1140/1100,0.19/0.20/0.22,0.80,2014-04-10,38,37,7819,-99359,92,7.87%,le
872,CDPE,42,2014-06-21,2014-04-07,1137.4,15.25,1140/1110/1070,0.21/0.22/0.23,0.45,2014-05-08,31,44,12825,-99275,95,12.92%,le
873,CDPE,43,2014-07-19,2014-05-05,1123.92,13.13,1120/1090/1050,0.20/0.21/0.22,0.60,2014-06-10,36,39,6109,-99640,94,6.13%,ue
874,CDPE,44,2014-08-16,2014-06-02,1127.76,11.69,1130/1100/1060,0.18/0.20/0.21,0.85,2014-07-01,29,46,-460,-99820,92,-0.46%,ew
875,CDPE,45,2014-09-20,2014-07-08,1171.15,12.14,1170/1140/1100,0.18/0.19/0.20,0.95,2014-07-31,23,51,5915,-99644,91,5.94%,le
876,CDPE,46,2014-10-18,2014-08-05,1118.87,16.6,1120/1090/1050,0.21/0.22/0.24,0.50,2014-09-09,35,39,9024,-99750,95,9.05%,ue
877,CDPE,47,2014-11-22,2014-09-09,1157.9,13.67,1160/1130/1090,0.17/0.19/0.20,0.95,2014-09-25,16,58,910,-99644,91,0.91%,le
878,CDPE,48,2014-12-20,2014-10-06,1096.19,15.26,1100/1070/1030,0.20/0.21/0.23,0.75,2014-10-10,4,71,-7439,-99975,93,-7.44%,le
879,CDPE,49,2015-01-17,2014-11-03,1166.36,14.91,1170/1140/1100,0.19/0.21/0.22,0.60,2014-12-22,49,26,8694,-99639,94,8.73%,ue
880,CDPE,50,2015-02-20,2014-12-08,1167.11,14.1,1170/1140/1100,0.20/0.21/0.23,0.65,2015-01-23,46,28,12555,-99045,93,12.68%,tp
881,CDPE,51,2015-03-20,2015-01-05,1180.63,20.26,1180/1150/1110,0.22/0.24/0.26,0.15,2015-02-12,38,36,11760,-99470,98,11.82%,ue
882,CDPE,52,2015-04-17,2015-02-04,1191.02,17.68,1190/1160/1120,0.21/0.22/0.24,0.15,2015-03-09,33,39,10779,-99470,98,10.84%,ue
883,CDPE,53,2015-05-15,2015-03-03,1232.91,13.88,1230/1200/1160,0.17/0.18/0.20,0.85,2015-04-08,36,37,5519,-99820,92,5.53%,ue
